timestamp,temperature,humidity,pressure,wind_speed,wind_direction
2025-05-08 03:00:00,26.7,68,982.5,6.2,80
2025-05-08 04:00:00,29.4,57,982.9,8.2,54
2025-05-08 05:00:00,31.0,51,982.5,9.9,52
2025-05-08 06:00:00,30.7,51,982.3,11.6,74
2025-05-08 07:00:00,31.1,48,981.8,9.9,94
2025-05-08 08:00:00,31.5,47,981.2,9.4,125
2025-05-08 09:00:00,31.2,49,980.5,7.5,110
2025-05-08 10:00:00,31.9,48,980.1,4.6,108
2025-05-08 11:00:00,29.8,54,980.1,6.1,85
2025-05-08 12:00:00,29.8,56,980.0,6.4,52
2025-05-08 13:00:00,32.3,36,979.8,2.9,101
2025-05-08 14:00:00,31.1,43,980.3,3.1,54
2025-05-08 15:00:00,30.3,46,981.1,5.6,63
2025-05-08 16:00:00,29.2,52,981.8,5.3,82
2025-05-08 17:00:00,28.4,56,982.1,5.2,96
2025-05-08 18:00:00,27.9,57,982.0,6.5,82
2025-05-08 19:00:00,26.9,63,982.0,9.8,28
2025-05-08 20:00:00,26.3,65,981.5,8.2,64
2025-05-08 21:00:00,26.0,66,981.3,6.9,75
2025-05-08 22:00:00,25.8,67,981.4,5.4,96
2025-05-08 23:00:00,25.5,69,981.5,4.2,102
2025-05-09 00:00:00,25.0,71,981.9,4.0,117
2025-05-09 01:00:00,26.3,67,983.0,5.4,110
2025-05-09 02:00:00,27.5,62,983.6,5.2,88
2025-05-09 03:00:00,29.6,55,984.2,2.4,107
2025-05-09 04:00:00,31.5,48,984.4,4.0,141
2025-05-09 05:00:00,32.8,44,984.4,5.2,136
2025-05-09 06:00:00,34.0,39,984.1,6.9,115
2025-05-09 07:00:00,35.2,35,983.1,6.8,119
2025-05-09 08:00:00,36.3,31,982.3,6.3,121
2025-05-09 09:00:00,37.0,29,981.2,7.3,130
2025-05-09 10:00:00,37.0,28,980.2,7.6,121
2025-05-09 11:00:00,32.9,43,980.3,9.1,195
2025-05-09 12:00:00,31.9,45,980.5,7.2,338
2025-05-09 13:00:00,34.0,34,980.2,5.0,167
2025-05-09 14:00:00,33.0,37,980.8,5.4,146
2025-05-09 15:00:00,32.0,39,981.5,4.3,152
2025-05-09 16:00:00,31.0,44,982.2,2.4,222
2025-05-09 17:00:00,30.4,46,982.4,2.8,252
2025-05-09 18:00:00,29.9,54,982.3,1.3,286
2025-05-09 19:00:00,29.5,54,981.9,1.2,129
2025-05-09 20:00:00,28.9,55,981.3,2.3,135
2025-05-09 21:00:00,28.6,54,980.9,1.3,106
2025-05-09 22:00:00,28.0,52,981.0,3.4,115
2025-05-09 23:00:00,27.5,54,981.1,4.5,104
2025-05-10 00:00:00,26.5,59,981.7,3.3,84
2025-05-10 01:00:00,28.2,60,982.5,4.4,55
2025-05-10 02:00:00,29.6,55,982.9,2.8,63
2025-05-10 03:00:00,32.0,47,983.4,3.6,87
2025-05-10 04:00:00,33.8,39,983.7,3.6,99
2025-05-10 05:00:00,35.1,35,983.6,4.8,110
2025-05-10 06:00:00,36.2,32,983.0,4.9,126
2025-05-10 07:00:00,37.1,30,982.2,4.8,143
2025-05-10 08:00:00,36.2,30,981.4,5.6,263
2025-05-10 09:00:00,29.1,60,981.4,18.2,346
2025-05-10 10:00:00,32.2,45,980.3,7.2,84
2025-05-10 11:00:00,32.9,45,980.4,8.6,20
2025-05-10 12:00:00,31.5,50,980.4,8.5,38
2025-05-10 13:00:00,31.6,51,980.1,2.7,37
2025-05-10 14:00:00,30.2,57,981.1,5.0,41
2025-05-10 15:00:00,29.4,68,981.6,3.0,65
2025-05-10 16:00:00,29.3,69,981.9,2.0,100
2025-05-10 17:00:00,29.1,67,981.7,0.6,124
2025-05-10 18:00:00,28.5,69,981.4,1.0,135
2025-05-10 19:00:00,28.1,70,980.9,1.4,157
2025-05-10 20:00:00,27.4,73,980.2,2.3,203
2025-05-10 21:00:00,26.7,73,979.9,4.1,218
2025-05-10 22:00:00,26.0,76,980.0,3.7,231
2025-05-10 23:00:00,25.5,78,980.7,3.8,259
2025-05-11 00:00:00,25.1,79,981.0,3.5,261
2025-05-11 01:00:00,26.2,80,981.9,4.5,304
2025-05-11 02:00:00,27.7,71,982.3,2.7,302
2025-05-11 03:00:00,29.7,60,982.6,3.5,298
2025-05-11 04:00:00,31.6,49,983.1,5.4,320
2025-05-11 05:00:00,33.2,43,982.9,5.8,334
2025-05-11 06:00:00,34.8,38,982.3,6.5,336
2025-05-11 07:00:00,36.0,33,981.2,6.8,343
2025-05-11 08:00:00,37.2,29,980.0,7.6,338
2025-05-11 09:00:00,37.8,26,978.9,9.8,324
2025-05-11 10:00:00,38.0,23,977.9,11.1,316
2025-05-11 11:00:00,38.2,22,977.2,8.0,312
2025-05-11 12:00:00,37.8,22,977.2,9.2,317
2025-05-11 13:00:00,35.8,40,976.4,0.6,342
2025-05-11 14:00:00,34.1,43,977.1,0.7,284
2025-05-11 15:00:00,32.8,32,979.0,14.0,311
2025-05-11 16:00:00,31.0,38,979.7,7.4,313
2025-05-11 17:00:00,30.0,44,979.9,5.6,292
2025-05-11 18:00:00,29.6,43,979.8,6.5,314
2025-05-11 19:00:00,28.8,44,979.4,6.5,309
2025-05-11 20:00:00,27.9,50,978.7,5.6,329
2025-05-11 21:00:00,27.8,52,978.3,2.8,320
2025-05-11 22:00:00,27.6,51,978.0,0.7,256
2025-05-11 23:00:00,26.8,54,978.2,2.7,290
2025-05-12 00:00:00,25.5,56,978.5,5.1,288
2025-05-12 01:00:00,26.1,57,980.1,5.6,241
2025-05-12 02:00:00,27.9,52,980.7,5.6,272
2025-05-12 03:00:00,30.6,42,981.2,5.2,282
2025-05-12 04:00:00,33.0,34,981.8,7.6,292
2025-05-12 05:00:00,35.1,28,981.7,9.0,290
2025-05-12 06:00:00,36.9,24,981.3,11.1,286
2025-05-12 07:00:00,38.2,22,980.5,11.3,287
2025-05-12 08:00:00,39.2,19,979.5,11.3,287
2025-05-12 09:00:00,39.5,18,978.3,12.5,295
2025-05-12 10:00:00,39.4,17,977.6,13.5,301
2025-05-12 11:00:00,39.2,17,977.3,12.2,306
2025-05-12 12:00:00,38.6,18,977.1,10.8,307
2025-05-12 13:00:00,36.9,19,976.8,5.7,323
2025-05-12 14:00:00,35.2,28,977.3,1.3,360
2025-05-12 15:00:00,34.7,34,977.7,0.3,135
2025-05-12 16:00:00,33.5,31,978.0,0.8,153
2025-05-12 17:00:00,31.7,31,978.5,4.2,108
2025-05-12 18:00:00,31.1,32,978.8,5.4,140
2025-05-12 19:00:00,30.5,33,978.2,5.7,193
2025-05-12 20:00:00,29.5,34,977.6,5.2,176
2025-05-12 21:00:00,29.5,33,977.6,6.3,207
2025-05-12 22:00:00,28.7,35,977.5,8.3,228
2025-05-12 23:00:00,28.4,35,978.0,10.2,240
2025-05-13 00:00:00,28.1,35,978.6,10.3,247
2025-05-13 01:00:00,30.1,37,980.1,9.4,270
2025-05-13 02:00:00,31.1,35,980.9,8.3,288
2025-05-13 03:00:00,32.9,31,981.4,9.0,292
2025-05-13 04:00:00,34.9,28,981.7,10.7,286
2025-05-13 05:00:00,37.0,24,981.7,12.6,289
2025-05-13 06:00:00,39.0,19,981.2,14.0,290
2025-05-13 07:00:00,40.3,16,980.5,13.9,295
2025-05-13 08:00:00,41.0,15,979.5,13.3,289
2025-05-13 09:00:00,41.3,14,978.4,13.3,293
2025-05-13 10:00:00,40.7,14,977.7,13.8,302
2025-05-13 11:00:00,40.5,14,977.2,13.7,303
2025-05-13 12:00:00,38.9,16,977.2,18.7,308
2025-05-13 13:00:00,38.2,17,977.8,9.2,313
2025-05-13 14:00:00,36.8,18,978.1,11.4,305
2025-05-13 15:00:00,35.2,21,978.6,7.2,274
2025-05-13 16:00:00,33.8,22,978.7,5.1,238
2025-05-13 17:00:00,33.6,22,978.5,5.5,259
2025-05-13 18:00:00,32.8,22,978.3,5.5,251
2025-05-13 19:00:00,32.2,23,977.7,6.3,239
2025-05-13 20:00:00,31.8,23,977.1,7.4,248
2025-05-13 21:00:00,31.1,25,977.1,9.9,235
2025-05-13 22:00:00,30.1,27,977.4,8.6,262
2025-05-13 23:00:00,29.1,28,978.0,10.7,257
2025-05-14 00:00:00,28.5,29,978.8,10.3,277
2025-05-14 01:00:00,28.5,36,980.1,8.0,284
2025-05-14 02:00:00,30.1,33,980.9,6.9,287
2025-05-14 03:00:00,32.6,29,981.7,7.0,288
2025-05-14 04:00:00,35.1,25,982.0,8.6,278
2025-05-14 05:00:00,37.2,23,982.0,10.2,283
2025-05-14 06:00:00,38.8,20,981.7,11.2,289
2025-05-14 07:00:00,40.3,16,981.0,11.9,297
2025-05-14 08:00:00,41.0,13,980.2,13.4,296
2025-05-14 09:00:00,41.2,12,979.3,13.6,298
2025-05-14 10:00:00,41.1,12,978.5,14.0,303
2025-05-14 11:00:00,40.8,12,977.9,13.4,310
2025-05-14 12:00:00,40.2,12,977.7,16.2,320
2025-05-14 13:00:00,39.5,13,977.1,9.6,308
2025-05-14 14:00:00,37.8,15,977.6,5.7,294
2025-05-14 15:00:00,37.0,17,978.1,5.6,243
2025-05-14 16:00:00,35.5,20,978.6,3.3,299
2025-05-14 17:00:00,34.2,23,978.9,3.6,27
2025-05-14 18:00:00,34.0,23,978.9,0.8,243
2025-05-14 19:00:00,33.2,30,978.7,0.7,256
2025-05-14 20:00:00,31.9,27,978.2,1.3,236
2025-05-14 21:00:00,31.2,29,978.2,1.1,261
2025-05-14 22:00:00,30.7,30,978.2,0.6,236
2025-05-14 23:00:00,30.0,32,978.2,1.0,202
2025-05-15 00:00:00,29.6,33,978.6,0.5,270
2025-05-15 01:00:00,30.2,32,980.0,7.3,281
2025-05-15 02:00:00,31.8,30,980.6,6.2,282
2025-05-15 03:00:00,34.1,26,981.0,6.0,291
2025-05-15 04:00:00,36.8,22,981.4,6.2,306
2025-05-15 05:00:00,38.6,19,981.7,8.8,296
2025-05-15 06:00:00,39.8,17,981.4,10.7,290
2025-05-15 07:00:00,40.8,15,980.7,11.7,293
2025-05-15 08:00:00,41.6,13,979.9,11.8,295
2025-05-15 09:00:00,41.8,12,978.9,12.2,294
2025-05-15 10:00:00,41.7,12,978.2,12.2,295
2025-05-15 11:00:00,41.3,13,977.8,11.6,291
2025-05-15 12:00:00,41.0,13,977.4,10.0,287
2025-05-15 13:00:00,40.0,13,977.2,8.6,268
2025-05-15 14:00:00,38.5,14,977.4,7.4,267
2025-05-15 15:00:00,37.8,15,977.7,8.1,273
2025-05-15 16:00:00,36.8,15,978.0,6.8,258
2025-05-15 17:00:00,36.1,15,978.3,5.9,281
2025-05-15 18:00:00,34.5,17,978.4,5.1,276
2025-05-15 19:00:00,33.0,20,978.0,6.1,247
2025-05-15 20:00:00,31.8,23,977.1,5.2,245
2025-05-15 21:00:00,31.2,24,976.8,5.7,257
2025-05-15 22:00:00,30.2,26,977.2,5.1,274
2025-05-15 23:00:00,29.4,28,977.6,6.2,260
2025-05-16 00:00:00,28.8,29,978.2,6.0,273
2025-05-16 01:00:00,31.1,30,978.7,2.7,118
2025-05-16 02:00:00,33.7,25,979.2,7.0,226
2025-05-16 03:00:00,35.9,22,979.7,7.9,223
2025-05-16 04:00:00,37.4,20,980.1,9.6,275
2025-05-16 05:00:00,39.3,18,980.2,12.2,294
2025-05-16 06:00:00,40.7,17,979.9,13.9,304
2025-05-16 07:00:00,41.8,15,979.3,17.2,301
2025-05-16 08:00:00,42.3,13,978.8,17.0,306
2025-05-16 09:00:00,42.3,13,977.7,18.1,313
2025-05-16 10:00:00,42.7,13,977.3,17.2,319
2025-05-16 11:00:00,41.9,13,976.7,10.7,337
2025-05-16 12:00:00,39.8,17,976.8,14.0,29
2025-05-16 13:00:00,36.7,30,977.3,15.5,54
2025-05-16 14:00:00,35.2,35,977.8,8.7,66
2025-05-16 15:00:00,34.6,35,977.7,7.7,99
2025-05-16 16:00:00,33.6,36,978.0,7.9,139
2025-05-16 17:00:00,33.0,36,978.0,8.9,162
2025-05-16 18:00:00,32.3,37,977.7,10.3,184
2025-05-16 19:00:00,31.4,41,977.4,7.8,185
2025-05-16 20:00:00,30.6,44,977.1,7.1,170
2025-05-16 21:00:00,29.7,46,976.8,3.8,188
2025-05-16 22:00:00,29.8,44,977.1,5.6,205
2025-05-16 23:00:00,29.7,41,977.0,6.3,200
2025-05-17 00:00:00,29.2,39,977.1,4.6,211
2025-05-17 01:00:00,32.9,28,978.3,10.5,278
2025-05-17 02:00:00,33.4,28,978.9,3.1,208
2025-05-17 03:00:00,34.8,27,980.0,9.9,359
2025-05-17 04:00:00,36.5,25,979.6,6.0,267
2025-05-17 05:00:00,39.1,22,979.7,9.4,293
2025-05-17 06:00:00,40.5,21,979.6,12.4,298
2025-05-17 07:00:00,41.5,19,978.9,13.9,295
2025-05-17 08:00:00,41.2,17,978.5,15.4,306
2025-05-17 09:00:00,42.8,14,977.1,15.9,295
2025-05-17 10:00:00,42.1,14,976.3,19.7,306
2025-05-17 11:00:00,42.0,14,976.0,17.9,304
2025-05-17 12:00:00,41.3,15,975.8,18.0,298
2025-05-17 13:00:00,38.8,21,976.2,7.4,141
2025-05-17 14:00:00,36.0,26,976.7,14.1,161
2025-05-17 15:00:00,34.8,29,977.2,9.0,175
2025-05-17 16:00:00,33.6,32,977.9,5.7,127
2025-05-17 17:00:00,32.5,35,977.9,6.7,153
2025-05-17 18:00:00,31.6,37,977.5,8.0,157
2025-05-17 19:00:00,30.9,37,977.3,8.5,167
2025-05-17 20:00:00,30.0,39,976.6,8.8,180
2025-05-17 21:00:00,29.5,39,976.6,8.7,201
2025-05-17 22:00:00,29.6,34,976.7,9.6,240
2025-05-17 23:00:00,30.2,27,977.2,11.1,262
2025-05-18 00:00:00,29.9,27,978.2,4.9,332
2025-05-18 01:00:00,31.4,30,979.2,6.6,33
2025-05-18 02:00:00,32.3,30,979.8,1.9,68
2025-05-18 03:00:00,34.2,28,980.4,2.4,27
2025-05-18 04:00:00,36.3,26,980.4,5.0,308
2025-05-18 05:00:00,38.3,24,980.2,9.4,302
2025-05-18 06:00:00,39.6,24,979.9,12.2,308
2025-05-18 07:00:00,40.8,22,979.2,12.6,311
2025-05-18 08:00:00,41.4,21,978.2,13.1,307
2025-05-18 09:00:00,41.8,20,977.2,13.6,298
2025-05-18 10:00:00,41.8,18,976.3,14.4,300
2025-05-18 11:00:00,42.1,16,975.6,13.1,307
2025-05-18 12:00:00,41.8,16,975.1,9.1,322
2025-05-18 13:00:00,36.3,37,975.4,14.0,102
2025-05-18 14:00:00,35.3,38,975.9,9.7,100
2025-05-18 15:00:00,34.2,43,976.6,12.2,82
2025-05-18 16:00:00,33.1,49,977.4,10.5,109
2025-05-18 17:00:00,32.2,52,977.8,10.0,110
2025-05-18 18:00:00,31.9,52,977.9,10.0,124
2025-05-18 19:00:00,31.2,52,977.8,11.0,132
2025-05-18 20:00:00,30.6,54,977.2,10.9,136
2025-05-18 21:00:00,29.9,57,977.2,9.9,135
2025-05-18 22:00:00,29.4,60,977.4,9.1,131
2025-05-18 23:00:00,28.8,63,977.9,8.6,119
2025-05-19 00:00:00,28.1,66,978.5,8.7,112
2025-05-19 01:00:00,29.3,64,979.2,9.2,97
2025-05-19 02:00:00,30.1,61,979.8,9.4,103
2025-05-19 03:00:00,31.8,56,980.2,9.3,106
2025-05-19 04:00:00,34.0,48,980.5,7.2,109
2025-05-19 05:00:00,36.2,41,980.6,4.2,100
2025-05-19 06:00:00,38.2,35,980.5,4.5,34
2025-05-19 07:00:00,39.7,30,979.5,5.8,16
2025-05-19 08:00:00,40.8,27,978.3,3.5,345
2025-05-19 09:00:00,42.0,22,977.1,9.7,282
2025-05-19 10:00:00,41.7,19,976.0,11.3,284
2025-05-19 11:00:00,41.3,21,975.2,8.3,265
2025-05-19 12:00:00,40.2,24,974.9,7.2,13
2025-05-19 13:00:00,37.0,39,975.4,12.8,59
2025-05-19 14:00:00,35.8,42,976.2,11.1,74
2025-05-19 15:00:00,34.1,48,976.8,11.3,91
2025-05-19 16:00:00,33.2,51,976.8,9.5,136
2025-05-19 17:00:00,32.5,54,977.2,7.6,146
2025-05-19 18:00:00,32.0,55,977.5,7.5,138
2025-05-19 19:00:00,31.5,56,977.3,8.3,134
2025-05-19 20:00:00,31.1,57,977.1,6.9,137
2025-05-19 21:00:00,30.5,59,976.9,7.2,125
2025-05-19 22:00:00,29.9,62,976.7,8.4,115
2025-05-19 23:00:00,29.0,67,977.1,9.2,101
2025-05-20 00:00:00,28.0,71,977.3,9.5,109
2025-05-20 01:00:00,29.5,66,977.9,10.0,126
2025-05-20 02:00:00,30.5,61,978.2,9.3,126
2025-05-20 03:00:00,32.2,55,978.4,7.4,122
2025-05-20 04:00:00,34.5,47,978.4,6.6,125
2025-05-20 05:00:00,36.8,38,978.1,3.6,139
2025-05-20 06:00:00,39.0,31,977.6,2.4,234
2025-05-20 07:00:00,41.0,24,976.7,7.3,280
2025-05-20 08:00:00,42.2,21,975.9,14.2,286
2025-05-20 09:00:00,42.4,19,974.6,15.2,287
2025-05-20 10:00:00,42.5,17,974.1,16.6,304
2025-05-20 11:00:00,39.0,24,974.8,20.6,4
2025-05-20 12:00:00,39.0,24,974.0,11.7,358
2025-05-20 13:00:00,39.8,23,973.3,10.0,69
2025-05-20 14:00:00,35.9,47,973.8,11.4,105
2025-05-20 15:00:00,34.3,52,974.5,9.0,105
2025-05-20 16:00:00,33.8,54,975.2,7.8,97
2025-05-20 17:00:00,33.0,56,975.9,8.3,138
2025-05-20 18:00:00,32.2,58,975.6,8.7,140
2025-05-20 19:00:00,32.0,56,975.4,10.6,157
2025-05-20 20:00:00,31.8,55,975.2,10.6,166
2025-05-20 21:00:00,31.5,55,975.2,9.4,160
2025-05-20 22:00:00,30.8,57,975.6,7.8,130
2025-05-20 23:00:00,30.2,59,976.1,8.2,139
2025-05-21 00:00:00,29.8,60,976.8,7.9,135
2025-05-21 01:00:00,31.9,59,977.6,6.6,127
2025-05-21 02:00:00,31.0,61,978.7,14.4,98
2025-05-21 03:00:00,32.4,52,978.9,12.2,114
2025-05-21 04:00:00,34.5,43,979.0,9.9,143
2025-05-21 05:00:00,36.8,36,979.1,6.5,150
2025-05-21 06:00:00,38.8,30,978.7,4.2,149
2025-05-21 07:00:00,40.3,26,978.0,4.6,149
2025-05-21 08:00:00,41.2,24,977.2,4.8,155
2025-05-21 09:00:00,42.2,21,976.0,3.4,155
2025-05-21 10:00:00,43.0,18,975.0,2.5,69
2025-05-21 11:00:00,41.2,17,975.9,22.6,338
2025-05-21 12:00:00,37.7,26,975.8,14.0,26
2025-05-21 13:00:00,35.0,48,974.5,13.7,93
2025-05-21 14:00:00,34.3,48,975.7,14.9,69
2025-05-21 15:00:00,33.2,53,976.4,13.6,84
2025-05-21 16:00:00,32.4,57,976.9,12.8,104
2025-05-21 17:00:00,31.7,60,976.8,11.0,132
2025-05-21 18:00:00,31.2,61,976.8,12.7,145
2025-05-21 19:00:00,30.9,61,976.6,11.6,139
2025-05-21 20:00:00,30.5,62,976.4,10.6,136
2025-05-21 21:00:00,30.0,63,976.5,10.6,134
2025-05-21 22:00:00,29.6,64,976.7,10.1,117
2025-05-21 23:00:00,29.1,66,977.2,9.9,102
2025-05-22 00:00:00,28.4,70,977.8,12.4,88
2025-05-22 01:00:00,25.0,78,979.0,7.5,107
2025-05-22 02:00:00,26.3,71,979.5,9.2,116
2025-05-22 03:00:00,28.1,64,980.4,12.0,107
2025-05-22 04:00:00,30.0,58,980.8,14.4,118
2025-05-22 05:00:00,31.9,53,980.4,14.2,112
2025-05-22 06:00:00,33.5,48,979.9,14.7,115
2025-05-22 07:00:00,34.8,44,978.9,13.6,121
2025-05-22 08:00:00,36.0,39,978.0,11.2,127
2025-05-22 09:00:00,36.8,36,976.9,9.3,130
2025-05-22 10:00:00,37.0,36,976.2,8.7,128
2025-05-22 11:00:00,36.8,36,975.8,9.1,124
2025-05-22 12:00:00,36.2,37,975.3,9.8,126
2025-05-22 13:00:00,32.4,50,975.9,11.4,114
2025-05-22 14:00:00,31.5,53,976.0,10.6,114
2025-05-22 15:00:00,30.6,56,976.5,11.5,104
2025-05-22 16:00:00,29.8,59,977.1,10.4,108
2025-05-22 17:00:00,29.4,60,977.5,10.4,113
2025-05-22 18:00:00,28.9,61,977.6,9.4,119
2025-05-22 19:00:00,28.4,62,977.3,10.7,113
2025-05-22 20:00:00,28.0,64,976.9,11.3,110
2025-05-22 21:00:00,27.5,66,976.8,11.2,106
2025-05-22 22:00:00,27.0,68,976.9,10.8,108
2025-05-22 23:00:00,26.7,71,977.2,10.9,107
2025-05-23 00:00:00,26.4,74,977.1,11.8,101
2025-05-23 01:00:00,27.5,70,978.0,10.7,103
2025-05-23 02:00:00,28.6,68,978.4,11.7,104
2025-05-23 03:00:00,30.4,62,978.3,13.0,104
2025-05-23 04:00:00,32.4,52,978.4,13.9,107
2025-05-23 05:00:00,34.2,45,977.9,13.4,112
2025-05-23 06:00:00,35.7,41,977.2,12.7,119
2025-05-23 07:00:00,36.7,38,976.3,12.4,124
2025-05-23 08:00:00,37.6,36,975.2,11.2,123
2025-05-23 09:00:00,38.0,35,974.1,10.7,119
2025-05-23 10:00:00,38.2,35,973.3,11.0,115
2025-05-23 11:00:00,37.1,38,973.1,11.5,107
2025-05-23 12:00:00,36.2,40,973.1,11.7,105
2025-05-23 13:00:00,35.5,39,973.3,12.4,111
2025-05-23 14:00:00,34.4,42,973.7,14.0,98
2025-05-23 15:00:00,33.5,45,974.4,12.2,91
2025-05-23 16:00:00,32.7,48,975.3,11.2,95
2025-05-23 17:00:00,32.0,49,975.8,11.3,97
2025-05-23 18:00:00,31.4,52,976.0,9.7,102
2025-05-23 19:00:00,30.8,54,976.0,11.0,101
2025-05-23 20:00:00,30.2,56,975.8,11.8,106
2025-05-23 21:00:00,29.7,58,975.6,11.7,103
2025-05-23 22:00:00,29.3,60,975.9,11.4,103
2025-05-23 23:00:00,28.9,62,976.4,11.6,97
2025-05-24 00:00:00,28.5,64,977.0,12.4,98
2025-05-24 01:00:00,30.6,59,977.4,12.0,102
2025-05-24 02:00:00,31.4,57,977.6,12.9,111
2025-05-24 03:00:00,32.9,53,977.6,14.5,110
2025-05-24 04:00:00,34.3,48,977.9,16.8,107
2025-05-24 05:00:00,35.6,44,977.7,15.6,112
2025-05-24 06:00:00,36.5,42,977.6,14.3,104
2025-05-24 07:00:00,37.0,41,977.0,12.9,108
2025-05-24 08:00:00,37.7,39,975.8,13.2,112
2025-05-24 09:00:00,37.7,38,975.1,10.6,113
2025-05-24 10:00:00,36.2,40,974.9,13.4,112
2025-05-24 11:00:00,35.5,42,975.0,6.6,103
2025-05-24 12:00:00,35.8,41,975.0,10.1,100
2025-05-24 13:00:00,36.3,36,973.7,15.1,119
2025-05-24 14:00:00,35.3,38,975.0,12.8,104
2025-05-24 15:00:00,34.2,42,976.1,13.9,110
2025-05-24 16:00:00,33.5,43,977.1,14.8,114
2025-05-24 17:00:00,32.7,46,978.0,13.9,110
2025-05-24 18:00:00,31.8,49,978.6,14.5,105
2025-05-24 19:00:00,31.1,52,978.3,16.2,109
2025-05-24 20:00:00,30.6,54,978.1,14.0,103
2025-05-24 21:00:00,30.1,56,978.3,13.2,96
2025-05-24 22:00:00,29.6,58,978.0,13.8,104
2025-05-24 23:00:00,29.0,62,978.8,12.4,89
2025-05-25 00:00:00,28.4,65,979.3,11.8,82
2025-05-25 01:00:00,23.0,90,979.1,8.8,145
2025-05-25 02:00:00,24.0,82,980.0,5.2,96
2025-05-25 03:00:00,25.3,73,980.8,7.9,86
2025-05-25 04:00:00,26.1,68,981.7,11.2,101
2025-05-25 05:00:00,27.1,54,981.9,9.7,112
2025-05-25 06:00:00,28.1,58,981.1,7.3,110
2025-05-25 07:00:00,28.5,60,980.3,4.3,90
2025-05-25 08:00:00,30.4,58,979.5,2.8,79
2025-05-25 09:00:00,30.8,58,978.4,3.5,81
2025-05-25 10:00:00,31.0,58,977.8,4.3,17
2025-05-25 11:00:00,30.8,58,977.2,7.1,16
2025-05-25 12:00:00,31.1,57,976.8,4.1,13
2025-05-25 13:00:00,30.1,65,977.8,7.7,106
2025-05-25 14:00:00,29.0,73,978.0,5.4,86
2025-05-25 15:00:00,28.4,74,978.7,7.7,11
2025-05-25 16:00:00,26.4,81,979.8,8.7,42
2025-05-25 17:00:00,26.4,85,980.2,9.3,80
2025-05-25 18:00:00,26.3,83,980.2,7.9,55
2025-05-25 19:00:00,26.2,81,980.0,7.3,80
2025-05-25 20:00:00,25.5,82,979.7,10.4,82
2025-05-25 21:00:00,25.2,83,979.4,10.6,75
2025-05-25 22:00:00,24.2,87,979.8,13.9,91
2025-05-25 23:00:00,24.2,84,979.7,12.0,104
2025-05-26 00:00:00,24.1,84,979.9,11.2,131
2025-05-26 01:00:00,26.7,79,979.8,15.6,83
2025-05-26 02:00:00,27.8,76,980.5,8.8,105
2025-05-26 03:00:00,28.6,70,980.5,10.6,94
2025-05-26 04:00:00,30.0,66,980.7,8.9,108
2025-05-26 05:00:00,31.4,59,980.3,8.4,132
2025-05-26 06:00:00,32.2,55,979.7,7.7,149
2025-05-26 07:00:00,33.8,48,978.7,6.8,138
2025-05-26 08:00:00,34.8,43,977.5,4.8,119
2025-05-26 09:00:00,35.5,40,976.3,3.6,96
2025-05-26 10:00:00,35.7,39,975.3,2.5,69
2025-05-26 11:00:00,35.6,39,974.7,2.3,18
2025-05-26 12:00:00,35.2,40,974.3,4.5,5
2025-05-26 13:00:00,32.2,57,975.0,3.9,53
2025-05-26 14:00:00,30.6,63,975.0,6.1,47
2025-05-26 15:00:00,29.6,67,975.5,5.5,73
2025-05-26 16:00:00,29.0,70,976.2,4.7,74
2025-05-26 17:00:00,28.5,74,976.7,4.6,79
2025-05-26 18:00:00,28.1,76,976.8,4.6,81
2025-05-26 19:00:00,27.8,77,976.8,4.9,73
2025-05-26 20:00:00,27.5,78,976.7,5.0,75
2025-05-26 21:00:00,27.1,79,976.6,6.0,83
2025-05-26 22:00:00,26.8,79,976.8,6.5,88
2025-05-26 23:00:00,26.5,80,976.8,6.7,99
2025-05-27 00:00:00,26.2,80,977.0,7.9,103
2025-05-27 01:00:00,27.5,80,977.4,6.7,90
2025-05-27 02:00:00,28.6,76,977.6,4.9,82
2025-05-27 03:00:00,30.2,70,977.8,6.1,85
2025-05-27 04:00:00,31.5,63,977.6,8.8,94
2025-05-27 05:00:00,32.8,56,977.4,7.2,94
2025-05-27 06:00:00,33.7,51,977.0,4.9,86
2025-05-27 07:00:00,34.5,48,976.4,4.1,77
2025-05-27 08:00:00,35.2,45,975.4,3.2,74
2025-05-27 09:00:00,35.8,41,974.4,2.5,69
2025-05-27 10:00:00,36.0,40,973.5,2.3,72
2025-05-27 11:00:00,36.0,40,973.1,2.4,54
2025-05-27 12:00:00,35.4,42,972.5,3.7,55
2025-05-27 13:00:00,34.2,48,972.2,3.8,90
2025-05-27 14:00:00,32.6,55,972.3,5.4,76
2025-05-27 15:00:00,31.6,60,973.2,7.7,89
2025-05-27 16:00:00,30.8,63,974.5,6.7,99
2025-05-27 17:00:00,30.1,65,975.5,5.6,97
2025-05-27 18:00:00,29.5,67,975.6,5.2,104
2025-05-27 19:00:00,29.0,69,975.6,5.5,131
2025-05-27 20:00:00,28.5,70,975.1,5.7,134
2025-05-27 21:00:00,28.3,71,975.0,6.2,131
2025-05-27 22:00:00,28.0,72,974.7,6.5,134
2025-05-27 23:00:00,27.9,73,974.7,7.8,124
2025-05-28 00:00:00,27.4,75,974.8,7.9,110
2025-05-28 01:00:00,29.8,70,975.1,6.9,147
2025-05-28 02:00:00,31.1,64,975.8,2.1,105
2025-05-28 03:00:00,32.7,59,976.6,4.8,53
