country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Jammu_and_Kashmir,Pampore,"Khrew, Pampore - JKPCC",20-03-2026 16:00,34.031606,75.009712,SO2,3,4,3
India,Haryana,Kaithal,"Rishi Nagar, Kaithal - HSPCB",20-03-2026 16:00,29.8006,76.4155,NO2,19,33,30
India,Haryana,Kaithal,"Rishi Nagar, Kaithal - HSPCB",20-03-2026 16:00,29.8006,76.4155,OZONE,2,16,8
India,Haryana,Karnal,"Sector-12, Karnal - HSPCB",20-03-2026 16:00,29.6953,77.0027,PM2.5,48,153,78
India,Haryana,Karnal,"Sector-12, Karnal - HSPCB",20-03-2026 16:00,29.6953,77.0027,PM10,43,109,67
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB",20-03-2026 16:00,12.951913,77.539784,OZONE,20,151,151
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",20-03-2026 16:00,13.029152,77.585901,NH3,1,7,3
India,Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB",20-03-2026 16:00,12.7816279,77.6299145,CO,NA,NA,NA
India,Haryana,Sonipat,"Murthal, Sonipat - HSPCB",20-03-2026 16:00,29.0272,77.0621,CO,32,40,33
India,Haryana,Yamuna Nagar,"Gobind Pura, Yamuna Nagar - HSPCB",20-03-2026 16:00,30.1480566,77.2893471,PM10,46,448,96
India,Haryana,Sirsa,"F-Block, Sirsa - HSPCB",20-03-2026 16:00,29.5364,75.0158,PM2.5,33,75,51
India,Haryana,Sirsa,"F-Block, Sirsa - HSPCB",20-03-2026 16:00,29.5364,75.0158,OZONE,13,27,22
India,Karnataka,Bengaluru,"BWSSB Kadabesanahalli, Bengaluru - CPCB",20-03-2026 16:00,12.9352049,77.6814488,NO2,8,30,15
India,Karnataka,Bengaluru,"Shivapura_Peenya, Bengaluru - KSPCB",20-03-2026 16:00,13.0246342,77.5080115,CO,24,38,33
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB",20-03-2026 16:00,12.917348,77.622813,PM2.5,41,137,71
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB",20-03-2026 16:00,12.917348,77.622813,CO,12,57,21
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB",20-03-2026 16:00,11.55358,76.55521,NO2,20,36,31
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB",20-03-2026 16:00,11.55358,76.55521,CO,20,43,24
India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB",20-03-2026 16:00,13.428828,77.731418,PM2.5,29,58,41
India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB",20-03-2026 16:00,13.428828,77.731418,OZONE,14,18,15
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB",20-03-2026 16:00,15.459706,75.008381,NH3,4,5,5
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB",20-03-2026 16:00,15.3714823,75.1160168,PM2.5,32,39,34
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB",20-03-2026 16:00,15.3714823,75.1160168,SO2,2,2,2
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB",20-03-2026 16:00,17.336318,76.847397,PM10,13,63,46
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB",20-03-2026 16:00,17.336318,76.847397,NO2,NA,NA,NA
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB",20-03-2026 16:00,12.415911,75.73505,CO,10,22,15
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB",20-03-2026 16:00,12.21041,76.37376,PM2.5,13,45,24
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB",20-03-2026 16:00,12.21041,76.37376,SO2,2,5,3
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB",20-03-2026 16:00,12.733409,77.298051,PM2.5,18,59,35
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB",20-03-2026 16:00,13.94,75.555917,PM2.5,16,74,31
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB",20-03-2026 16:00,13.94,75.555917,PM10,30,50,35
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB",20-03-2026 16:00,13.94,75.555917,NO2,17,26,21
India,Madhya Pradesh,Bhopal,"Idgah Hills, Bhopal - MPPCB",20-03-2026 16:00,23.264759,77.381568,PM2.5,23,127,50
India,Madhya Pradesh,Bhopal,"Paryavaran Parisar, Bhopal - MPPCB",20-03-2026 16:00,23.210494,77.425409,NH3,5,8,7
India,Madhya Pradesh,Bhopal,"Paryavaran Parisar, Bhopal - MPPCB",20-03-2026 16:00,23.210494,77.425409,CO,20,42,26
India,Madhya Pradesh,Bhopal,"Paryavaran Parisar, Bhopal - MPPCB",20-03-2026 16:00,23.210494,77.425409,OZONE,28,75,39
India,Madhya Pradesh,Bhopal,"T T Nagar, Bhopal - MPPCB",20-03-2026 16:00,23.233584,77.400574,PM10,36,193,91
India,Madhya Pradesh,Dewas,"Bhopal Chauraha, Dewas - MPPCB",20-03-2026 16:00,22.9682591,76.064118,PM10,40,200,103
India,Madhya Pradesh,Dewas,"Bhopal Chauraha, Dewas - MPPCB",20-03-2026 16:00,22.9682591,76.064118,NO2,2,117,84
India,Madhya Pradesh,Dewas,"Bhopal Chauraha, Dewas - MPPCB",20-03-2026 16:00,22.9682591,76.064118,CO,17,56,25
India,Madhya Pradesh,Gwalior,"Maharaj Bada, Gwalior - MPPCB",20-03-2026 16:00,26.200388,78.147714,NH3,2,5,4
India,Madhya Pradesh,Gwalior,"Maharaj Bada, Gwalior - MPPCB",20-03-2026 16:00,26.200388,78.147714,SO2,3,119,26
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB",20-03-2026 16:00,8.8787,76.6073,OZONE,30,38,36
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB",20-03-2026 16:00,8.5637,76.8865,PM10,45,82,61
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB",20-03-2026 16:00,8.5149093,76.9435879,PM2.5,5,35,22
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB",20-03-2026 16:00,8.5149093,76.9435879,PM10,8,52,33
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB",20-03-2026 16:00,16.7602,77.1428,PM2.5,13,52,32
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB",20-03-2026 16:00,16.7602,77.1428,NO2,4,20,9
India,Kerala,Eloor,"Udyogamandal, Eloor - Kerala PCB",20-03-2026 16:00,10.073232,76.302765,CO,6,106,89
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB",20-03-2026 16:00,15.459706,75.008381,PM2.5,53,64,58
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB",20-03-2026 16:00,8.8787,76.6073,CO,13,18,16
India,Madhya Pradesh,Jabalpur,"Gupteshwar, Jabalpur - JMC",20-03-2026 16:00,23.142888,79.916147,CO,24,62,46
India,Madhya Pradesh,Jabalpur,"Marhatal, Jabalpur - MPPCB",20-03-2026 16:00,23.168606,79.932247,PM2.5,12,45,28
India,Madhya Pradesh,Jabalpur,"Marhatal, Jabalpur - MPPCB",20-03-2026 16:00,23.168606,79.932247,PM10,30,109,56
India,Madhya Pradesh,Jabalpur,"Marhatal, Jabalpur - MPPCB",20-03-2026 16:00,23.168606,79.932247,NO2,26,32,28
India,Madhya Pradesh,Jabalpur,"Marhatal, Jabalpur - MPPCB",20-03-2026 16:00,23.168606,79.932247,CO,38,76,46
India,Madhya Pradesh,Jabalpur,"Suhagi, Jabalpur - JMC",20-03-2026 16:00,23.218135,79.95777,PM2.5,NA,NA,NA
India,Madhya Pradesh,Jabalpur,"Suhagi, Jabalpur - JMC",20-03-2026 16:00,23.218135,79.95777,SO2,6,14,10
India,Madhya Pradesh,Jabalpur,"Suhagi, Jabalpur - JMC",20-03-2026 16:00,23.218135,79.95777,CO,3,88,45
India,Madhya Pradesh,Maihar,"Sahilara, Maihar - KJS Cements",20-03-2026 16:00,24.2613009,80.7231783,SO2,13,18,17
India,Madhya Pradesh,Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB",20-03-2026 16:00,23.10844,77.511428,PM10,34,147,87
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB",20-03-2026 16:00,20.719516,77.000253,PM2.5,41,111,74
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB",20-03-2026 16:00,20.719516,77.000253,NO2,5,57,18
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB",20-03-2026 16:00,20.719516,77.000253,CO,18,29,18
India,Maharashtra,Ambernath,"Chinchpada, Ambernath - MPCB",20-03-2026 16:00,19.215784,73.199781,NH3,2,5,3
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB",20-03-2026 16:00,20.9402359,77.7895248,PM2.5,28,89,45
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amravati - MPCB",20-03-2026 16:00,20.939198,77.765701,SO2,20,25,22
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB",20-03-2026 16:00,19.87562,75.38731,NH3,2,4,2
India,Madhya Pradesh,Sagar,"Civil Lines, Sagar - MPPCB",20-03-2026 16:00,23.838586,78.759431,PM2.5,13,78,36
India,Madhya Pradesh,Sagar,"Civil Lines, Sagar - MPPCB",20-03-2026 16:00,23.838586,78.759431,NO2,5,26,10
India,Madhya Pradesh,Sagar,"Deen Dayal Nagar, Sagar - MPPCB",20-03-2026 16:00,23.8640158,78.80289321,PM10,30,132,72
India,Madhya Pradesh,Satna,"Bandhavgar Colony, Satna - Birla Cement",20-03-2026 16:00,24.58434363,80.8549414,SO2,20,24,21
India,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB",20-03-2026 16:00,24.10897,82.64558,NH3,4,5,5
India,Madhya Pradesh,Ujjain,"Mahashweta Nagar, Ujjain - MPPCB",20-03-2026 16:00,23.1633321,75.800225,PM2.5,7,143,53
India,Madhya Pradesh,Indore,"Chhoti Gwaltoli, Indore - MPPCB",20-03-2026 16:00,22.431,75.5213,PM10,59,142,97
India,Madhya Pradesh,Indore,"Chhoti Gwaltoli, Indore - MPPCB",20-03-2026 16:00,22.431,75.5213,OZONE,3,52,20
India,Madhya Pradesh,Indore,"Maguda Nagar, Indore - IMC",20-03-2026 16:00,22.7524,75.8872,NO2,NA,NA,NA
India,Madhya Pradesh,Indore,"Maguda Nagar, Indore - IMC",20-03-2026 16:00,22.7524,75.8872,OZONE,12,34,19
India,Madhya Pradesh,Indore,"Regional Park, Indore - IMC",20-03-2026 16:00,22.678,75.8559,NO2,13,26,21
India,Madhya Pradesh,Indore,"Residency Area, Indore - IMC",20-03-2026 16:00,22.7084,75.8815,SO2,2,4,3
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB",20-03-2026 16:00,19.8389439,75.244448,CO,2,68,8
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB",20-03-2026 16:00,19.8389439,75.244448,OZONE,9,90,24
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB",20-03-2026 16:00,19.863756,75.321188,PM2.5,16,67,39
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB",20-03-2026 16:00,19.863756,75.321188,NO2,10,53,23
India,Maharashtra,Beed,"Bir, Beed - MPCB",20-03-2026 16:00,18.988474,75.753873,NO2,12,49,20
India,Maharashtra,Beed,"Bir, Beed - MPCB",20-03-2026 16:00,18.988474,75.753873,CO,14,40,22
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB",20-03-2026 16:00,19.10122,74.73339,PM2.5,19,59,40
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB",20-03-2026 16:00,19.10122,74.73339,PM10,34,90,65
India,Madhya Pradesh,Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC",20-03-2026 16:00,23.163174,79.973061,SO2,6,23,9
India,Madhya Pradesh,Gwalior,"Maharaj Bada, Gwalior - MPPCB",20-03-2026 16:00,26.200388,78.147714,OZONE,23,155,64
India,Madhya Pradesh,Jabalpur,"Gupteshwar, Jabalpur - JMC",20-03-2026 16:00,23.142888,79.916147,PM2.5,22,60,45
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB",20-03-2026 16:00,19.2243333,72.8658113,NO2,2,19,8
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB",20-03-2026 16:00,19.2243333,72.8658113,SO2,11,18,15
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB",20-03-2026 16:00,19.2243333,72.8658113,CO,11,18,15
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB",20-03-2026 16:00,19.2243333,72.8658113,OZONE,10,20,16
India,Maharashtra,Mumbai,"Byculla, Mumbai - BMC",20-03-2026 16:00,18.9767,72.838,OZONE,2,23,5
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM",20-03-2026 16:00,19.11074,72.86084,CO,2,26,21
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB",20-03-2026 16:00,19.0364585,72.8954371,PM10,24,74,47
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB",20-03-2026 16:00,19.0364585,72.8954371,NH3,11,15,13
India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM",20-03-2026 16:00,19.04946,72.923,PM2.5,13,66,35
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB",20-03-2026 16:00,19.854616,75.905894,CO,9,16,13
India,Maharashtra,Kalyan,"Khadakpada, Kalyan - MPCB",20-03-2026 16:00,19.25292,73.142019,PM2.5,19,78,44
India,Maharashtra,Kalyan,"Pimpleshwar Mandir, Kalyan - MPCB",20-03-2026 16:00,19.192056,72.9585188,PM10,52,139,84
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB",20-03-2026 16:00,16.6870449,74.2505872,NH3,3,4,3
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB",20-03-2026 16:00,16.6870449,74.2505872,OZONE,6,61,43
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB",20-03-2026 16:00,16.7143745,74.2426398,PM10,28,72,42
India,Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC",20-03-2026 16:00,19.215859,72.831718,PM10,40,100,69
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB",20-03-2026 16:00,19.0632143,72.8456324,PM10,29,93,57
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB",20-03-2026 16:00,19.0632143,72.8456324,SO2,4,5,4
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM",20-03-2026 16:00,19.1653323,72.922099,PM10,28,108,61
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM",20-03-2026 16:00,19.1653323,72.922099,NH3,2,3,3
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB",20-03-2026 16:00,19.0863,72.8888,NH3,1,2,1
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB",20-03-2026 16:00,18.39963,76.57452,PM2.5,20,40,32
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB",20-03-2026 16:00,18.39963,76.57452,NO2,4,74,24
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB",20-03-2026 16:00,18.39963,76.57452,SO2,1,7,5
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB",20-03-2026 16:00,18.1023399,73.4783687,SO2,15,40,21
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB",20-03-2026 16:00,18.1023399,73.4783687,CO,24,46,44
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - IITM",20-03-2026 16:00,19.053536,72.84643,NH3,17,50,29
India,Maharashtra,Dhule,"Deopur, Dhule - MPCB",20-03-2026 16:00,20.918946,74.776388,PM2.5,NA,NA,NA
India,Maharashtra,Dhule,"Deopur, Dhule - MPCB",20-03-2026 16:00,20.918946,74.776388,CO,1,20,12
India,Maharashtra,Dombivli,"Kalu Nagar, Dombivli - MPCB",20-03-2026 16:00,19.2268427,73.0788456,PM2.5,7,55,21
India,Maharashtra,Hingoli,"Ashta Vinayak Nagar, Hingoli - MPCB",20-03-2026 16:00,19.710842,77.151824,NO2,7,22,12
India,Maharashtra,Hingoli,"Ashta Vinayak Nagar, Hingoli - MPCB",20-03-2026 16:00,19.710842,77.151824,OZONE,65,170,169
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB",20-03-2026 16:00,19.0243902,73.0406721,PM10,NA,NA,NA
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB",20-03-2026 16:00,19.0243902,73.0406721,NH3,NA,NA,NA
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB",20-03-2026 16:00,19.9629,79.298714,PM10,51,121,71
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB",20-03-2026 16:00,19.9629,79.298714,NH3,1,2,1
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB",20-03-2026 16:00,19.9629,79.298714,SO2,21,30,27
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB",20-03-2026 16:00,19.9629,79.298714,OZONE,14,20,18
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB",20-03-2026 16:00,19.065931,72.862131,SO2,1,1,1
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB",20-03-2026 16:00,19.065931,72.862131,OZONE,1,16,4
India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM",20-03-2026 16:00,19.23241,72.86895,PM10,42,113,71
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC",20-03-2026 16:00,19.083694,72.920967,SO2,1,3,1
India,Maharashtra,Mumbai,"Kandivali East, Mumbai - MPCB",20-03-2026 16:00,19.2058,72.8682,PM2.5,1,11,5
India,Maharashtra,Mumbai,"Kandivali East, Mumbai - MPCB",20-03-2026 16:00,19.2058,72.8682,NO2,36,36,36
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC",20-03-2026 16:00,19.083694,72.920967,NO2,8,40,19
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM",20-03-2026 16:00,19.19709,72.82204,CO,13,44,32
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM",20-03-2026 16:00,19.19709,72.82204,OZONE,7,50,11
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM",20-03-2026 16:00,18.96702,72.84214,PM10,34,61,44
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM",20-03-2026 16:00,18.96702,72.84214,NH3,12,17,13
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB",20-03-2026 16:00,19.1878657,72.8304069,PM2.5,19,50,32
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB",20-03-2026 16:00,19.1878657,72.8304069,PM10,32,86,67
India,Maharashtra,Mumbai,"Mulund West, Mumbai - MPCB",20-03-2026 16:00,19.175,72.9419,NO2,18,23,19
India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM",20-03-2026 16:00,18.897756,72.81332,NH3,6,8,6
India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM",20-03-2026 16:00,18.897756,72.81332,CO,10,56,24
India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM",20-03-2026 16:00,18.897756,72.81332,OZONE,15,65,50
India,Maharashtra,Pune,"Katraj Dairy, Pune - MPCB",20-03-2026 16:00,18.45445,73.854155,NH3,NA,NA,NA
India,Maharashtra,Pune,"Katraj Dairy, Pune - MPCB",20-03-2026 16:00,18.45445,73.854155,OZONE,25,56,43
India,Maharashtra,Pune,"Mhada Colony, Pune - IITM",20-03-2026 16:00,18.57304,73.927715,PM2.5,18,67,47
India,Maharashtra,Pune,"Panchawati_Pashan, Pune - IITM",20-03-2026 16:00,18.536457,73.805454,NO2,6,36,14
India,Maharashtra,Pune,"Savitribai Phule Pune University, Pune - MPCB",20-03-2026 16:00,18.547056,73.826908,NO2,14,33,20
India,Maharashtra,Pune,"Savitribai Phule Pune University, Pune - MPCB",20-03-2026 16:00,18.547056,73.826908,SO2,2,5,3
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB",20-03-2026 16:00,20.021503,73.813844,NH3,1,3,2
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB",20-03-2026 16:00,19.95022,73.73148,NH3,2,4,3
India,Maharashtra,Navi Mumbai,"Kopripada-Vashi, Navi Mumbai - MPCB",20-03-2026 16:00,19.090337,73.014232,SO2,NA,NA,NA
India,Maharashtra,Navi Mumbai,"Mahape, Navi Mumbai - MPCB",20-03-2026 16:00,19.1135051,73.008978,PM2.5,16,79,39
India,Maharashtra,Navi Mumbai,"Mahape, Navi Mumbai - MPCB",20-03-2026 16:00,19.1135051,73.008978,NO2,84,87,85
India,Maharashtra,Pimpri-Chinchwad,"Savta Mali Nagar, Pimpri-Chinchwad - IITM",20-03-2026 16:00,18.614767,73.799516,PM2.5,30,99,60
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB",20-03-2026 16:00,18.616318,73.765797,OZONE,23,82,53
India,Maharashtra,Pune,"Bhosari, Pune - IITM",20-03-2026 16:00,18.640051,73.848956,CO,6,62,32
India,Maharashtra,Pune,"Dhankawadi, Pune - IITM",20-03-2026 16:00,18.459883,73.852193,PM2.5,12,90,45
India,Maharashtra,Pune,"Dhankawadi, Pune - IITM",20-03-2026 16:00,18.459883,73.852193,CO,12,52,29
India,Maharashtra,Navi Mumbai,"Tondare-Taloja, Navi Mumbai - MPCB",20-03-2026 16:00,19.063,73.1209,NH3,5,8,6
India,Maharashtra,Navi Mumbai,"Tondare-Taloja, Navi Mumbai - MPCB",20-03-2026 16:00,19.063,73.1209,CO,15,41,31
India,Maharashtra,Navi Mumbai,"Tondare-Taloja, Navi Mumbai - MPCB",20-03-2026 16:00,19.063,73.1209,OZONE,1,38,15
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB",20-03-2026 16:00,19.265594,76.761463,PM2.5,NA,NA,NA
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB",20-03-2026 16:00,19.265594,76.761463,PM10,NA,NA,NA
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB",20-03-2026 16:00,19.265594,76.761463,NH3,3,5,4
India,Maharashtra,Mumbai,"Worli, Mumbai -MPCB",20-03-2026 16:00,18.994218,72.8158167,PM10,13,138,60
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB",20-03-2026 16:00,21.14472,79.107595,NH3,7,9,8
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB",20-03-2026 16:00,21.14472,79.107595,OZONE,11,49,34
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB",20-03-2026 16:00,21.152875,79.0517531,NO2,6,59,24
India,Maharashtra,Mumbai,"Sewri, Mumbai - BMC",20-03-2026 16:00,19.000084,72.85673,PM10,35,53,44
India,Maharashtra,Mumbai,"Sewri, Mumbai - BMC",20-03-2026 16:00,19.000084,72.85673,NO2,9,16,13
India,Maharashtra,Mumbai,"Sewri, Mumbai - BMC",20-03-2026 16:00,19.000084,72.85673,SO2,1,16,5
India,Maharashtra,Mumbai,"Sewri, Mumbai - BMC",20-03-2026 16:00,19.000084,72.85673,CO,9,24,15
India,Maharashtra,Mumbai,"Siddharth Nagar-Worli, Mumbai - IITM",20-03-2026 16:00,19.000083,72.813993,CO,26,36,31
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB",20-03-2026 16:00,21.143383,79.048912,OZONE,20,64,44
India,Maharashtra,Nanded,"Sneh Nagar, Nanded - MPCB",20-03-2026 16:00,19.173852,77.296291,CO,18,26,21
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB",20-03-2026 16:00,20.0073285,73.7762427,PM2.5,33,276,104
India,Maharashtra,Navi Mumbai,"Sanpada, Navi Mumbai - MPCB",20-03-2026 16:00,19.0575752,73.0151367,SO2,17,64,25
India,Maharashtra,Solapur,"Dnyaneshwar Nagar, Solapur - MPCB",20-03-2026 16:00,17.6336264,75.9132495,SO2,1,6,4
India,Maharashtra,Solapur,"Dnyaneshwar Nagar, Solapur - MPCB",20-03-2026 16:00,17.6336264,75.9132495,OZONE,21,81,48
India,Maharashtra,Solapur,"Ratandeep Housing Society, Solapur - MPCB",20-03-2026 16:00,17.65439,75.90649,PM2.5,24,60,35
India,Maharashtra,Solapur,"Ratandeep Housing Society, Solapur - MPCB",20-03-2026 16:00,17.65439,75.90649,OZONE,6,44,28
India,Maharashtra,Thane,"Kasarvadavali, Thane - MPCB",20-03-2026 16:00,19.26777,72.97182,PM10,41,123,84
India,Maharashtra,Thane,"Kasarvadavali, Thane - MPCB",20-03-2026 16:00,19.26777,72.97182,NH3,3,9,5
India,Maharashtra,Thane,"Kasarvadavali, Thane - MPCB",20-03-2026 16:00,19.26777,72.97182,SO2,2,22,5
India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB",20-03-2026 16:00,19.222279,72.957979,PM2.5,24,94,51
India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB",20-03-2026 16:00,19.222279,72.957979,NO2,1,3,1
India,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB",20-03-2026 16:00,19.235581,73.159121,NO2,14,36,22
India,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB",20-03-2026 16:00,19.235581,73.159121,OZONE,12,98,59
India,Odisha,Talcher,"Talcher Coalfields,Talcher - OSPCB",20-03-2026 16:00,20.9360711,85.1707021,PM2.5,3,310,97
India,Odisha,Talcher,"Talcher Coalfields,Talcher - OSPCB",20-03-2026 16:00,20.9360711,85.1707021,NH3,6,7,6
India,Puducherry,Puducherry,"Jawahar Nagar, Puducherry - PPCC",20-03-2026 16:00,11.9309,79.8027,CO,8,29,17
India,Punjab,Amritsar,"Golden Temple, Amritsar - PPCB",20-03-2026 16:00,31.62,74.876512,CO,34,90,63
India,Punjab,Jalandhar,"Civil Line, Jalandhar - PPCB",20-03-2026 16:00,31.321907,75.578914,PM2.5,34,54,43
India,Maharashtra,Virar,"Bolinj, Virar - MPCB",20-03-2026 16:00,19.445821,72.7988231,PM10,21,132,84
India,Meghalaya,Shillong,"Lumpyngngad, Shillong - Meghalaya PCB",20-03-2026 16:00,25.5586,91.8985,CO,6,39,13
India,Mizoram,Aizawl,"Sikulpuikawn, Aizawl - Mizoram PCB",20-03-2026 16:00,23.7176342,92.7192841,PM10,17,67,44
India,Nagaland,Kohima,"PWD Junction, Kohima - NPCB",20-03-2026 16:00,25.6635413,94.0989878,NO2,3,4,4
India,Odisha,Angul,"Hakimapada, Angul - OSPCB",20-03-2026 16:00,20.832874,85.104082,NO2,20,68,37
India,Odisha,Angul,"Hakimapada, Angul - OSPCB",20-03-2026 16:00,20.832874,85.104082,SO2,10,136,49
India,Odisha,Angul,"Hakimapada, Angul - OSPCB",20-03-2026 16:00,20.832874,85.104082,OZONE,12,303,165
